config,client,run_number,run_id,wh_winner,wh_bid_delta,wh_south_score,wh_central_score,wh_north_score,est_winner,est_bid_delta,cost_score,speed_score
C0,freshco,1,14c503ab-a83d-4647-b48d-b13d56d57295,warehouse-south,0.36,0.6987728745943124,0.33872811423355653,0.3197063753477192,cost-estimator,0.3759,0.6955438934007844,0.31963131918233917
C0,freshco,2,2bd9ecc0-396c-42f9-9c53-054afeac91eb,warehouse-south,0.3779,0.6976937205140764,0.31974868631784836,0.31934724052326324,cost-estimator,0.3754,0.6946260173349464,0.31926444196073644
C0,freshco,3,79261ab7-a182-42dd-8140-12a435647146,warehouse-south,0.3513,0.6992373596938201,0.3479205151663385,0.31936853483441935,cost-estimator,0.3792,0.6990520383126394,0.3198405204630783
C0,freshco,4,290b05c0-1186-476e-a4d1-ca0bf961933c,warehouse-south,0.35,0.6995240899380657,0.34951650221608166,0.3492613695709206,cost-estimator,0.3805,0.6996060446263945,0.31907530634980186
C0,freshco,5,1f42ac79-c1f0-42f8-9cc5-12d16f370da2,warehouse-south,0.35,0.6994266920775961,0.349384385647027,0.34940553211829395,cost-estimator,0.3803,0.698878419911083,0.31856392700812775
C0,techparts,1,93e6bf5f-f866-4aca-a1c7-5f950cbd8e75,warehouse-central,0.222,0.4769364923044993,0.6989546421326466,0.36177559594022324,cost-estimator,0.381,0.6994726096886926,0.31849807026816906
C0,techparts,2,580b5f22-95dd-4ea2-a372-e1aec114fa93,warehouse-central,0.2176,0.4816698690335397,0.6992702862297292,0.37916925729093687,cost-estimator,0.3509,0.6998267308087116,0.3489182073339747
C0,techparts,4,3846c660-b125-416c-9060-34bbff25421c,warehouse-central,0.2025,0.46962245828115934,0.6998567617517265,0.49736809824049866,cost-estimator,0.3461,0.6957072867778449,0.34962569461629234
C0,techparts,5,54b2d97d-71ab-4956-b057-2273d3e288b7,warehouse-central,0.2275,0.47205719123020273,0.6995712225372118,0.4395061182482347,cost-estimator,0.35,0.699299735556534,0.3493012060231909
C0,greenleaf,1,a1770537-8948-480c-af37-8ff6742750c0,warehouse-central,0.2262,0.4736085923485307,0.6997789351264979,0.4531526047820398,speed-estimator,0.1413,0.46805722934693816,0.6094024972484824
C0,greenleaf,2,ba6235cc-cdec-4eb8-ad43-fbd62284f1cd,warehouse-central,0.2177,0.481514249384592,0.6992083195426381,0.44327814153009104,speed-estimator,0.2275,0.4696888385267828,0.6972008834617273
C0,greenleaf,3,67885b1d-5397-4b4b-bf84-13933e844d0c,warehouse-central,0.2252,0.4744520357358837,0.6996577938014382,0.471437692010641,speed-estimator,0.2289,0.46945468288405856,0.6983507421522
C0,greenleaf,4,edafe3c8-e5b4-482b-896a-6a7c3979c059,warehouse-central,0.219,0.4806133880851827,0.699630093335715,0.4761639579248872,speed-estimator,0.2314,0.46780173611119336,0.6992377389686067
C0,greenleaf,5,12fb3f59-5c9f-4a8a-862c-cd181d9bba23,warehouse-central,0.2198,0.4800094551706743,0.6998164535878683,0.46975196744754066,speed-estimator,0.2272,0.46980320320253743,0.6969938265209923
C0,quickship,1,ab51aca3-c842-4d46-88f2-f13b01c2775f,warehouse-south,0.229,0.6997428052727334,0.47070111214554256,0.46973269762058967,cost-estimator,0.2299,0.6998153856979495,0.46989644002660125
C0,quickship,2,3d3c94e3-f804-4b75-940e-c0f529b4b5e6,warehouse-south,0.2172,0.6996087269284599,0.4698405690842554,0.48240372365119244,cost-estimator,0.2298,0.6997484738322481,0.4699019013148399
C0,quickship,3,8458fa9f-3c4f-4f68-a8b1-3f7a660aabfb,warehouse-south,0.2311,0.6997749880001445,0.46862789860363097,0.46862617285922825,cost-estimator,0.2307,0.699839972825277,0.4691053237180587
C0,quickship,4,6b5cd669-9491-4cf1-b896-999994bef6bd,warehouse-south,0.2305,0.6997810643404325,0.46932036784092324,0.46931711072450577,cost-estimator,0.2308,0.6998387490024152,0.4690590671288347
C0,quickship,5,0b6b0463-140a-45ad-b5a6-e0de0d53111c,warehouse-south,0.23,0.6997612888593797,0.46974094625599194,0.46971845927011713,cost-estimator,0.23,0.6998532783255671,0.4698239258048945
C0,nordicsteel,1,7b89d2da-db8e-4088-94a5-70177e1ec875,warehouse-north,0.2185,0.4814014255425716,0.4712043666372544,0.6999132217940628,cost-estimator,0.2302,0.4695204562298222,0.6996738333518905
C0,nordicsteel,2,855e9675-1f4c-4087-8db7-fd4b0a58366f,warehouse-north,0.2182,0.47947905598236995,0.4689345742216059,0.6976849936345515,speed-estimator,0.2292,0.46980650950814096,0.6990456715422638
C0,nordicsteel,3,a339ecbf-77b4-43aa-81c1-53029db2d904,warehouse-north,0.2188,0.48063814370274116,0.4711675621667111,0.6994339526840476,speed-estimator,0.2285,0.46966325291366195,0.6981661295732957
C0,nordicsteel,4,6a64febd-1dd9-4ebc-bd85-8ce9a77d955c,warehouse-north,0.2196,0.47973081962876485,0.47030410832709924,0.6992930466751364,speed-estimator,0.2301,0.4692381968507542,0.6993011435715573
C0,nordicsteel,5,7691448f-0c63-41e0-ba12-b2a47cc12bf7,warehouse-north,0.219,0.4790905883104517,0.46846629047565425,0.6980569088498555,speed-estimator,0.2288,0.4692867190253597,0.6980698167359852
C1,freshco,1,da53e3a7-2970-41bf-9b43-4c3529514b07,warehouse-south,0.109,0.6247628897121307,0.5158030799383648,0.5158037880183538,cost-estimator,0.1102,0.6248108723431607,0.5145611642249773
C1,freshco,2,6d37dd05-6127-4cc4-9347-77e1968108b4,warehouse-south,0.2752,0.6247303495531866,0.34956597065277606,0.3495581951807929,cost-estimator,0.2753,0.6247026281390387,0.3493569817798001
C1,freshco,3,e20da540-f764-4985-8cf2-dddcf68b630b,warehouse-south,0.2747,0.6245176616934349,0.34977233988417067,0.3497918136440986,cost-estimator,0.2741,0.6239972955245547,0.3498884141303127
C1,freshco,4,3656d65f-2206-427e-9147-bf5b86e3bc1b,warehouse-south,0.2756,0.6247548382046882,0.34919096116947496,0.34918707212085154,cost-estimator,0.275,0.6247193368980062,0.34970306069207335
C1,freshco,5,1e1d7b46-11a9-4b45-8005-786d2d00a4b1,warehouse-south,0.2752,0.6248621550038381,0.3496328672396365,0.3496494805485434,cost-estimator,0.2749,0.6248333333767071,0.3499103673690894
C1,techparts,1,55046c97-f1e3-42ad-ac2d-a1d0052973d2,warehouse-central,0.2637,0.36033661665009165,0.6241159004638784,0.3604532093173241,cost-estimator,0.2756,0.6248945286095531,0.34930612035928177
C1,techparts,2,47b91955-a906-4a84-ad07-71b9df2fa643,warehouse-central,0.2598,0.36502986686333055,0.624857885493019,0.3612873782756212,cost-estimator,0.2764,0.6248555342291908,0.3484892799698038
C1,techparts,3,8b846e99-bb65-4cc9-9435-83d1f0602fda,warehouse-central,0.2629,0.3610671625817115,0.6239420382564317,0.36073440375699034,cost-estimator,0.2749,0.6247771830007434,0.34992466987380566
C1,techparts,4,e455f67e-8378-430c-b4d6-a3cb78cdeb41,warehouse-central,0.262,0.36244002030878913,0.6244563997964555,0.3583873165595504,cost-estimator,0.2752,0.6248358980597801,0.34959617997917614
C1,techparts,5,c018b139-ef37-48a3-a6b0-581a54f3612f,warehouse-central,0.2618,0.3627790946861629,0.6245305598500205,0.3524848302491914,cost-estimator,0.2746,0.6243007031026186,0.3496592845618587
C1,greenleaf,1,410c60db-3245-4935-b28e-b48c02dd93ff,warehouse-central,0.2608,0.36416208053548527,0.6249341027352298,0.35843370169512806,speed-estimator,0.2752,0.34972480068039924,0.6249630753164688
C1,greenleaf,2,91c4c6e6-4936-408e-9a0f-ff3a927bc8dd,warehouse-central,0.2646,0.3597133502076377,0.6242883108773455,0.3582138170279922,speed-estimator,0.2746,0.34975853091674414,0.6243109131080262
C1,greenleaf,3,bb9330bf-bc96-47e6-b8d0-2dd4e7a2ff0f,warehouse-central,0.2616,0.36317430980414456,0.6247609067058764,0.3500177720799589,speed-estimator,0.2757,0.34797734002969727,0.6237209227600535
C1,greenleaf,4,a7faa845-2cdd-4268-b076-32e8376e97c4,warehouse-central,0.2649,0.35847084574074106,0.6233971005450567,0.3487180750004374,speed-estimator,0.2733,0.3494331580991291,0.6227465091124692
C1,greenleaf,5,3ca9173d-f9bf-4e2d-a4cb-4c0e64754ca2,warehouse-central,0.261,0.3619570400351028,0.6229994666250587,0.3483934022732035,speed-estimator,0.2736,0.3494464430068,0.6229970044899233
C1,quickship,1,aa742759-55fe-4007-97b9-c264cdd3380e,warehouse-south,0.2753,0.624829070685721,0.34956526331658827,0.34956276835071964,speed-estimator,0.275,0.6248511439172294,0.34985699913651036
C1,quickship,2,e13bcce2-441c-4dcc-9bec-0255202ebc4a,warehouse-south,0.2749,0.6248356333645845,0.3497631244752051,0.3499084081519173,cost-estimator,0.2753,0.6248715431513868,0.3495821697032464
C1,quickship,3,7564e174-f3c8-4ae9-ae33-5065e4e93323,warehouse-south,0.2749,0.6246961439568354,0.3497555274115589,0.34978087224083987,cost-estimator,0.2751,0.6248458688651338,0.34977842242034174
C1,quickship,4,19ed75d2-a78f-473e-9887-f2f9a34f0a39,warehouse-south,0.2761,0.6247403556015637,0.3486147311048027,0.34860842425228816,cost-estimator,0.2758,0.6246598378995349,0.34889943522366784
C1,nordicsteel,1,83205916-0c68-40fd-bc22-d7d1b9cb3b55,warehouse-north,0.2602,0.3642203018705342,0.3495138676267471,0.624392669907319,speed-estimator,0.2747,0.34979280325067696,0.6244733733066972
C1,nordicsteel,2,acc39c53-96e1-483b-9ec1-e7b9eabc3059,warehouse-north,0.2608,0.36188444657861146,0.34813159503684843,0.622666732644166,speed-estimator,0.2747,0.34976362962178287,0.6244730426438548
C1,nordicsteel,3,aec3ad59-df2a-45af-883d-32802a552fbc,warehouse-north,0.2691,0.3549347076885968,0.3513090697212832,0.6240621078766806,speed-estimator,0.2749,0.3498622422914366,0.624734729805214
C1,nordicsteel,4,43e9a77d-2d33-4e21-9df3-14f816eb1c9b,warehouse-north,0.2713,0.35340799574549875,0.3514449569071817,0.6246742882879404,speed-estimator,0.274,0.34982109965553077,0.6238077874704282
C1,nordicsteel,5,93a4430d-50c1-4f82-a33a-53584a77d40a,warehouse-north,0.2637,0.36059304725113017,0.35127446792757533,0.6243417959600709,speed-estimator,0.2748,0.3494847864687217,0.624282812631221
C2,freshco,1,4797ad60-0e73-4b3a-aea9-dc3933fc6d3d,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,freshco,2,df780c2b-44f5-44ab-acd7-8d80fcddd266,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,freshco,3,df750d04-cf97-4324-b1c8-2f3e771196cc,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,freshco,5,a978d85b-9f72-43a7-9e5b-45991239ce3e,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,techparts,1,2e9fa55c-e6fc-4c38-a0db-f6ce8df3d8ae,warehouse-south,0.0,0,0,0,speed-estimator,0.0,0,0
C2,techparts,2,ca969d65-af1f-474a-ab6f-2f230b4e22a8,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,techparts,3,00b141e6-78bc-4264-9276-171a420ee4fd,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,techparts,4,fbdc829e-5933-4520-8f67-9a75cf528298,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,techparts,5,48677d7a-fa80-4115-8861-55bf35c71545,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,greenleaf,1,9a34d454-c81f-4dad-80d0-59db295116a9,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,greenleaf,2,ef742970-adcd-4cf8-982a-a9a45c5de8b8,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,greenleaf,3,03606d73-b930-4690-9b94-ae57018c7720,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,greenleaf,4,29d0c2b6-200a-4c3d-9301-610cc9d03bf1,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,greenleaf,5,a46c64c9-fe99-488d-a629-d309069ae0b7,warehouse-central,0.0,0,0,0,speed-estimator,0.0,0,0
C2,quickship,1,2bf71e58-bdaf-4a0d-95dc-8e281a3aac7e,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,quickship,2,9ecac269-c960-4245-9a55-2b795f3ba4f3,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,quickship,3,acaa873d-f4f6-40b5-ab63-b224ccdb5f08,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,quickship,4,292246a0-054c-410e-9844-0aba2327a546,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,quickship,5,4230068a-81ce-4563-8a35-7fe5ef907d42,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,nordicsteel,1,8a7710e4-1df9-44b5-864c-d3ffad7b4fdb,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,nordicsteel,2,21fa3f29-c7a9-4a2b-86b6-6ccfc379d323,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,nordicsteel,3,5cf7a95d-d6c4-4f6f-8f80-d3be43f8f555,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,nordicsteel,4,3fd9e0d5-1387-4a32-b311-f76c0b078c1d,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C2,nordicsteel,5,b9fda485-f8ad-48d0-8955-777409250896,warehouse-central,0.0,0,0,0,cost-estimator,0.0,0,0
C3,freshco,1,78d3043a-bd42-4324-94e8-8ffc0e7466d1,warehouse-south,0.2864,0.6997387536649252,0.41330941659616943,0.4132458708101605,cost-estimator,0.2384,0.6397015957345503,0.40127863721626356
C3,freshco,2,d25e00a2-8895-40df-b998-90616e55ae40,warehouse-north,0.3807,0.6997796334198754,0.3190465337023113,0.31904853466398453,cost-estimator,0.3798,0.6997093962679568,0.31994663837674453
C3,freshco,3,d7831bfe-2ace-4b7c-888f-317aa1feb640,warehouse-south,0.2904,0.6998209985948136,0.3194186802989466,0.4094200407966582,cost-estimator,0.3801,0.6987273490093683,0.31865631043646225
C3,freshco,4,acab6e54-83e9-4be1-85c1-d4b4638e3140,warehouse-south,0.2898,0.6997448326468706,0.31991006102511466,0.40992476866841765,cost-estimator,0.3801,0.6998582414526419,0.3198031620176188
C3,freshco,5,23fe165d-d165-4243-9623-d7b17b926a7d,warehouse-south,0.2898,0.699777789838895,0.3199475061189978,0.4099391033878447,cost-estimator,0.3808,0.6997465398997216,0.31895031846663546
C3,techparts,1,04764ceb-c882-41c8-b8c8-a91e19cc150b,warehouse-central,0.2163,0.48080659562219286,0.6970770709561142,0.41011828324816424,cost-estimator,0.3798,0.699506387102327,0.3196863304778659
C3,techparts,2,c0bd9754-3d68-49b4-83fe-583e70325cd7,warehouse-central,0.2264,0.4731218014794927,0.6995685433427095,0.4189918536352864,cost-estimator,0.3805,0.6998275812270518,0.31933892072859427
C3,techparts,3,6cfae709-ca1e-4ae1-bb88-cf53824f7c95,warehouse-central,0.2179,0.48110031237607753,0.6990010708284718,0.43813963500964165,cost-estimator,0.3806,0.6997702819909709,0.31917682928698143
C3,techparts,4,b4e7b225-dcd9-49b5-ae3f-1851670380e5,warehouse-central,0.2174,0.48023693432180214,0.6976008865870319,0.4390538242456148,cost-estimator,0.3512,0.6998271891988248,0.34863133421709713
C3,techparts,5,2fdb1d98-444d-47cf-ae38-0f99557860e5,warehouse-central,0.2154,0.48173668516557744,0.6971835266577059,0.4375742110536177,cost-estimator,0.3509,0.6999116016854817,0.34899168371339373
C3,greenleaf,1,345f6c81-55a1-43ef-b95c-cf624ddc156a,warehouse-south,0.2235,0.47613559843101316,0.6995900509260822,0.4395340957316164,speed-estimator,0.1385,0.4695418222513049,0.6079982697989619
C3,greenleaf,2,2bb4e292-196f-4be3-af1b-16c563235ef2,warehouse-central,0.2203,0.47834659751221376,0.6986800228765707,0.4387241284438831,speed-estimator,0.1967,0.46981783584963177,0.6665397340204214
C3,greenleaf,3,0446a1fb-c49f-4526-bef4-2cb75b82a053,warehouse-central,0.2209,0.4782413751690038,0.6990932924740902,0.43986465598075325,speed-estimator,0.2297,0.46930127851385894,0.6990454628412781
C3,greenleaf,4,678193a6-9e1c-42e7-b4af-26b308547cc8,warehouse-central,0.2202,0.47964361633342356,0.6998820190168227,0.43970795741158225,speed-estimator,0.2289,0.46988540858132166,0.6987843880827586
C3,greenleaf,5,7bcfd6df-8edb-4ac5-9351-81380c3eeedb,warehouse-central,0.2171,0.48249919123728646,0.6996222065960952,0.4399843707426269,cost-estimator,0.2304,0.4692290515363967,0.6996275522604661
C3,quickship,1,8bdf3539-7a31-460d-b6b6-681475a63bed,warehouse-south,0.2303,0.6997549647311322,0.46946947239948855,0.45220295458377957,cost-estimator,0.2307,0.6998189019693039,0.4690986483758429
C3,quickship,2,8ffed65e-95b0-4eeb-a0a7-fc7e136dc83e,warehouse-south,0.2291,0.6997499682835447,0.4706884305502329,0.4525502550691888,cost-estimator,0.2299,0.6998567366374046,0.4699245593412823
C3,quickship,3,f9599add-b6ee-497a-bcae-d62641d71db6,warehouse-south,0.2298,0.6997540278228125,0.46991483593872707,0.4395145387844332,cost-estimator,0.2305,0.6998250638054645,0.46932014956806367
C3,quickship,4,d8b8d02d-1007-4aeb-ae86-c5480f7b035a,warehouse-south,0.2297,0.6997392359091272,0.47000545270459504,0.43955538069438327,cost-estimator,0.2302,0.6998602347367754,0.4697069630657461
C3,quickship,5,89c68ae4-5900-4bd6-9748-fea4ca595ad4,warehouse-south,0.2301,0.6997771494441122,0.46971499400079475,0.4697134342156424,speed-estimator,0.2314,0.6998662708447604,0.4685029472277923
C3,nordicsteel,1,b6b19b87-fcc3-4296-bd2e-24624e84ad56,warehouse-north,0.2191,0.48079759775059727,0.4751287748859393,0.6998946126829689,cost-estimator,0.2307,0.4691845396040053,0.6998387579709365
C3,nordicsteel,2,ca4a4dc7-1134-41f1-894f-d0b2049fb99f,warehouse-north,0.2185,0.4810600119089089,0.47449636548919316,0.6995578699394592,speed-estimator,0.2296,0.469794899860014,0.699399514787412
C3,nordicsteel,3,b492e436-6b82-48a5-a9ab-33171142fef3,warehouse-north,0.2201,0.47853192884008167,0.4736848502999086,0.6986552368365943,speed-estimator,0.2291,0.4695144459428149,0.698657374388251
C3,nordicsteel,4,72a4502a-c3d8-4563-ab8d-d777e8005ed8,warehouse-north,0.2219,0.4776255969255411,0.4714605128674727,0.6995244649472833,speed-estimator,0.2291,0.4697200397845581,0.6987973344606291
C3,nordicsteel,5,01aa4535-ce08-46f6-9f7b-10d484929f3d,warehouse-north,0.2179,0.4816066888760464,0.47277765822425055,0.6995381891244922,speed-estimator,0.2301,0.4692757505449099,0.6994185390037214
C4,freshco,1,fc28bb6b-1d56-49aa-b503-729637695447,warehouse-south,0.2169,0.6998309339993926,0.4829440924100734,0.4683370541462568,cost-estimator,0.2299,0.6997505161240106,0.4698541602570726
C4,freshco,2,c8862738-3292-48aa-a1a6-e7dc0f36e06c,warehouse-south,0.2299,0.6998514286231624,0.46990297270506953,0.4698979912939395,cost-estimator,0.2298,0.699683397487046,0.4698382276804878
C4,freshco,3,192ec554-0faf-4f1e-b4a6-1585fa812d58,warehouse-south,0.2299,0.6998238728785099,0.469906353669044,0.4698968324550935,cost-estimator,0.2299,0.6998068471576752,0.4699349192044775
C4,freshco,4,79526ffd-ca1d-4f96-945b-a23d4841c7b9,warehouse-south,0.2302,0.6998370247482475,0.4696567409572642,0.4695998753012314,cost-estimator,0.2305,0.6997923689026756,0.4692832024966467
C4,freshco,5,4f7fbba9-9ab3-41dd-86f0-dd2fa67d7283,warehouse-south,0.2299,0.6998385770631316,0.46989131640911785,0.4698937815850448,cost-estimator,0.23,0.6994669355900827,0.4694943925105757
C4,techparts,1,07de183e-d278-4fae-8b1d-04a85edcfbd1,warehouse-south,0.2219,0.47785365187223583,0.6997092764305722,0.4773118659107497,cost-estimator,0.2305,0.6995993967505105,0.4690737128061915
C4,techparts,2,fdfb4cb5-890a-4a22-a328-f506081d8707,warehouse-central,0.2188,0.4812172268199818,0.6999706195163581,0.47516003860732614,cost-estimator,0.2302,0.6996795614810662,0.4694907311320836
C4,techparts,3,85a6d3aa-19c3-4dad-b697-980d172dfae4,warehouse-central,0.221,0.4787858166890756,0.699800528632317,0.4781522090121292,cost-estimator,0.2301,0.6993135473977509,0.4691651874594224
C4,techparts,4,0684aa9d-24c7-4335-8f28-efa30095f36b,warehouse-central,0.2194,0.48036044001201683,0.6997766732480006,0.4800260079792059,cost-estimator,0.2319,0.6993782125787426,0.46743947981581613
C4,techparts,5,49672c4b-29a1-4792-802e-948bc039fc0f,warehouse-north,0.2215,0.47692587686386667,0.6998146993103729,0.47832720155878283,cost-estimator,0.2299,0.6993242188310612,0.4694598601542439
C4,greenleaf,1,ed9c86b2-e2f9-4a12-a168-0981f6a8c0e2,warehouse-central,0.2178,0.48192760907631993,0.699715047150452,0.4716668075750651,speed-estimator,0.2299,0.46984842240365865,0.6997772247544227
C4,greenleaf,2,88bee061-50fd-47ef-9ea3-a37d0a6e6934,warehouse-central,0.2192,0.4793545723962488,0.6985270947668306,0.47335359784100106,speed-estimator,0.2298,0.4686880929868996,0.6985128722190527
C4,greenleaf,3,0296fed7-1ac4-4797-a821-67c9ed301889,warehouse-central,0.2175,0.4801966704913556,0.6996456679172994,0.4821880682643873,speed-estimator,0.2299,0.46973371344044024,0.699639054439228
C4,greenleaf,4,f8fee83d-f760-4585-9c05-f527731bf76f,warehouse-central,0.2188,0.4810930411431025,0.6998943445709297,0.47853900653066195,speed-estimator,0.2296,0.4698349495575148,0.6994668742162617
C4,greenleaf,5,3a0f1afe-0eff-487c-bdef-fd92746ad755,warehouse-central,0.2162,0.4814544756017618,0.6976047866325991,0.46808348688446166,speed-estimator,0.2268,0.46978821839231144,0.6966029643029054
C4,quickship,1,2ce8c20f-471c-4c6b-99bb-72285436160b,warehouse-south,0.2299,0.699796548762181,0.46985664473477196,0.46986236223883404,cost-estimator,0.2301,0.6999348780196224,0.4698348583572658
C4,quickship,2,fb445f6b-a4e0-4a32-8298-40272e4e74a9,warehouse-south,0.2307,0.699928041067572,0.4691831089105526,0.469205411908329,cost-estimator,0.2303,0.699847575264476,0.46958758227077635
C4,quickship,3,c77e90cc-b830-4037-bb52-ce98b3e84fa2,warehouse-central,0.2302,0.6998526694439147,0.4696573315400979,0.4696628333563725,cost-estimator,0.2302,0.6998049574441191,0.46964961304989195
C4,quickship,4,643d8696-d155-44ed-a311-2b8808b5eed0,warehouse-south,0.2299,0.6998571289850114,0.4699784401439193,0.46990820964664615,cost-estimator,0.2302,0.6997879573020721,0.4696280806764379
C4,quickship,5,db5165d9-abf4-4961-b903-9a92a30770fe,warehouse-south,0.2309,0.6998046341246874,0.46893562722835214,0.46893389069626834,cost-estimator,0.2307,0.6998445002208106,0.46917060603801386
C4,nordicsteel,1,c40d1f3b-42de-46fc-89a9-3cd8a18e1046,warehouse-north,0.2182,0.4816180355567594,0.47545218019003965,0.6998561108306122,speed-estimator,0.2273,0.4697707960897096,0.6970429066916358
C4,nordicsteel,2,6d221a98-ea2f-4f16-b37d-5f75c11c178b,warehouse-north,0.2194,0.4798783421204371,0.4749392137683459,0.6992713609094703,cost-estimator,0.2307,0.46855316943527403,0.6992430869545623
C4,nordicsteel,3,6f7c521b-1542-41c7-9792-d84c61f49e94,warehouse-north,0.221,0.4786189084048572,0.47588611758950883,0.6995832682662032,speed-estimator,0.2292,0.4698702068992803,0.6990304941428228
C4,nordicsteel,4,316bdf91-5b8a-4add-9857-d24e2d95e843,warehouse-north,0.2172,0.48251981985262626,0.475794710031175,0.6996965986921962,speed-estimator,0.2298,0.46985646312727214,0.6996305415084628
C4,nordicsteel,5,86b9458c-1919-40fd-82dd-7deacc43b79b,warehouse-north,0.223,0.476571425790969,0.4751064191775076,0.699568914349066,speed-estimator,0.23,0.46964538164425307,0.6995991848577509
C3+C4,freshco,1,2ba6a19d-1772-486c-8162-4431335e8bad,warehouse-south,0.2303,0.6998714957378828,0.46958523308347133,0.4695880319770288,cost-estimator,0.2297,0.6992863733666802,0.469585855465083
C3+C4,freshco,2,2d68658b-c1aa-453e-986f-a0c850225d2c,warehouse-central,0.2307,0.6998363808156021,0.4690909441733383,0.46888641725761826,cost-estimator,0.2307,0.6996205237908969,0.4689459021297162
C3+C4,freshco,3,b13ef55e-d75d-41d9-bafb-3a6d52e71086,warehouse-south,0.2174,0.6998471075982639,0.4698444891366661,0.48247653665530355,cost-estimator,0.2315,0.6998506721417636,0.4683626257386536
C3+C4,freshco,4,89a4e6fe-4391-4bb2-8f98-0db0f1535567,warehouse-south,0.2304,0.6998068102650333,0.4694183739589409,0.46942578820843417,cost-estimator,0.2304,0.6998236594451283,0.469417821771972
C3+C4,freshco,5,397ebe62-be14-4090-80e7-44dfdac0170b,warehouse-north,0.2303,0.6998592439862609,0.46953931978539776,0.46954094849670336,cost-estimator,0.2298,0.6997509364178752,0.46996067221860327
C3+C4,techparts,1,818cba4e-adba-4429-a308-e97f81dab920,warehouse-central,0.2162,0.48173315668725203,0.697908544549067,0.4709776433028243,cost-estimator,0.23,0.6997829340831981,0.4698119795420457
C3+C4,techparts,2,b007da0d-f6e8-46fb-85ab-cdbceb917986,warehouse-central,0.2229,0.47673856808347603,0.6996453116019923,0.47193413907291026,cost-estimator,0.2301,0.6998449829992571,0.4697774388642617
C3+C4,techparts,3,b43c8151-9603-464a-acd7-b3f9d5ee318a,warehouse-central,0.2224,0.47747550864638477,0.6998407864055013,0.4707701429768866,cost-estimator,0.2299,0.6998444151453348,0.46989648964393893
C3+C4,techparts,4,d9969884-792a-4278-a16e-b3b6c51a7f9e,warehouse-central,0.219,0.48089402641461976,0.6999297305411972,0.47060157790482016,cost-estimator,0.2313,0.6998334245967114,0.4685697454619525
C3+C4,techparts,5,048d27dc-3fc2-484c-8480-8e592df00ecb,warehouse-central,0.2256,0.4741547256152705,0.6997253752871779,0.4723824965964445,cost-estimator,0.23,0.6998279017684008,0.4698154290774956
C3+C4,greenleaf,1,2b56e45d-5e09-42b6-be8f-ec8903db6fb1,warehouse-central,0.2182,0.48123861927402956,0.6994453677946032,0.4728541508707945,speed-estimator,0.2276,0.46965613345672086,0.6972994345728564
C3+C4,greenleaf,2,17a7de58-5158-4835-8253-6469dc325c08,warehouse-central,0.2183,0.4813493479620121,0.6996592427152074,0.4697713962393132,speed-estimator,0.2299,0.4698884770711844,0.6997743934666328
C3+C4,greenleaf,3,75ce16da-7e6d-4331-828c-60b24aff26ad,warehouse-central,0.2181,0.4810453749608169,0.699165614038202,0.469333320254122,speed-estimator,0.2293,0.4698898841244892,0.6991628631647406
C3+C4,greenleaf,4,09e3e7d2-d9b1-4f8a-a10a-998befa49fc7,warehouse-central,0.2187,0.48085338845699177,0.6995476356620532,0.4700056180358836,speed-estimator,0.2287,0.46988343122605325,0.6986048288487757
C3+C4,greenleaf,5,84531281-f9e6-4b09-9f23-e712f475031c,warehouse-central,0.2187,0.4803980446584808,0.6990647145974888,0.46924298965927513,speed-estimator,0.2294,0.46961384838963705,0.6990531288044334
C3+C4,quickship,1,cd3fc58e-8b21-4d45-8e44-eb84bceb42a7,warehouse-south,0.2303,0.6998240271246376,0.4695627193244988,0.46945706002698917,cost-estimator,0.2309,0.6998592129773423,0.468986358577398
C3+C4,quickship,2,1c30c44a-1354-4db3-8e8d-4b248fe8da93,warehouse-south,0.2308,0.6998360279732444,0.46908483238617404,0.4688760181783347,cost-estimator,0.2301,0.699845865790093,0.46977039191159764
