config,client,run_number,run_id,phi_south,phi_central,phi_north
C1,freshco,24,8562def8-434c-4d5d-a3d5-e959911735df,0,0,0
C1,freshco,25,b41a0949-d89a-4231-b9fc-e3406d5bc95d,0,0,0
C1,freshco,26,402cf2ac-fc12-401a-a892-23e5e2547ff5,0,0,0
C1,freshco,27,e721053c-3055-44fb-ae41-ea8d8fe6fac8,0,0,0
C1,freshco,28,cd0bae55-5944-4b6d-9ea0-67a2f691607a,0,0,0
C1,freshco,29,eba6a821-7943-45ed-bc9d-4f08e7f2cb45,0,0,0
C1,freshco,30,dd1590ee-97f6-42ec-9707-16511d76d6bc,0,0,0
C1,techparts,1,f7ed9628-f029-4692-aeda-80e698578723,0,0,0
C1,techparts,2,1339d100-9d1c-410f-bd20-49eb94d8fb8c,0,0,0
C1,techparts,3,7d2d6966-5445-4eeb-b161-06e6d2e2b14b,0,0,0
C1,techparts,4,f4e3b068-80e0-4436-825d-20b46a52c440,0,0,0
C1,techparts,5,3cbd054b-401b-44c6-b658-a1309114cf3a,0,0,0
C1,techparts,6,135cbd0a-4fa9-46df-80a2-426678f0b81d,0,0,0
C1,techparts,7,8c8ff8a9-a92c-4839-ba17-a2a9edf0627c,0,0,0
C1,techparts,8,312b96ec-77c1-4361-aadf-f24ab3985a5a,0,0,0
C1,techparts,9,341ecf3e-f8be-4682-989e-3bd3cf142b6c,0,0,0
C1,techparts,10,18d9ad9b-0cdc-4eef-ae01-c2738fca3442,0,0,0
C1,techparts,11,3ee7389a-9989-4a4b-afed-606a7a664d20,0,0,0
C1,techparts,12,5b7aa4b6-f9f2-48a3-91ae-4c40f255a4c3,0,0,0
C1,techparts,13,b3d386d6-fb42-4d8d-983a-f085ad4cd25e,0,0,0
C1,techparts,14,e4d7b1c3-2caf-4502-b634-521ffdcbe5fe,0,0,0
C1,techparts,15,79b61151-3a86-4a99-abe0-fcf182e6cc18,0,0,0
C1,techparts,16,d809c730-7163-47b6-b4e4-9f5173cc5e08,0,0,0
C1,techparts,17,c6ac2fcb-322c-4c4a-8d6a-ff505ed63acc,0,0,0
C1,techparts,18,0912c58b-4e0d-4842-90b3-e2b7cd141ea6,0,0,0
C1,techparts,19,ea466a96-6769-4bf4-bd59-714ef41b2fd3,0,0,0
C1,techparts,20,585b0a99-d3ca-453c-b0e0-875693dbc882,0,0,0
C1,techparts,21,8abd3c83-bb28-4ca9-adea-74c1453988fa,0,0,0
C1,techparts,22,cad113c1-12df-4923-92c9-fbedac47b3af,0,0,0
C1,techparts,23,367ee5fb-51de-4e46-9403-be22366caf79,0,0,0
C1,techparts,24,52ff88e5-6e90-48c8-8696-2a17b22ed7d1,0,0,0
C1,techparts,25,5c16e31f-67c5-46c5-b69f-2d3960e42098,0,0,0
C1,techparts,26,0d449b29-1bd7-4409-9fa6-d00c54093344,0,0,0
C1,techparts,27,0b425e70-f093-4695-8d0c-26af988ef253,0,0,0
C1,techparts,28,b448ec2f-c1f5-4eb6-9b92-a5a291e2b12b,0,0,0
C1,techparts,29,f0b42f83-1164-42b4-96b4-e838bfc6b795,0,0,0
C1,techparts,30,76504b66-a001-45df-b77e-77175a2e89d5,0,0,0
C1,greenleaf,1,08bf743c-2255-431e-987c-85388e8ae062,0,0,0
C1,greenleaf,2,5799b952-5230-430d-98fd-40544cee33cc,0,0,0
C1,greenleaf,3,6ad2237e-69b1-45b9-94c3-c6ccc5744f01,0,0,0
C1,greenleaf,4,be29b6ab-229a-45a1-94b8-4d24d24ad6e9,0,0,0
C1,greenleaf,5,9fcea701-4d5b-4d8b-8ecf-850a15e1f326,0,0,0
C1,greenleaf,6,44946cf3-771c-4e85-b306-aac5e4e263a5,0,0,0
C1,greenleaf,7,7255a74c-015d-4db3-8a6f-ad6baf79e245,0,0,0
C1,greenleaf,8,520bdcb2-d94b-469d-bb7f-f160b2e48a32,0,0,0
C1,greenleaf,9,fd85b265-db70-45cf-801d-132cf536361b,0,0,0
C1,greenleaf,10,a8e07157-35aa-4c81-8d45-0e78e7ccd138,0,0,0
C1,greenleaf,11,319836ec-ac16-454b-8a99-13266a680f99,0,0,0
C1,greenleaf,12,1efc971c-5ad1-48a6-b5a2-713ad02da439,0,0,0
C1,greenleaf,13,9a19631a-6425-4296-b820-4a1c39374f51,0,0,0
C1,greenleaf,14,82e42fc5-46a4-4dba-a14a-c14cff32cd82,0,0,0
C1,greenleaf,15,2b7f9dd7-32e0-4204-bada-ceb32c09f1c2,0,0,0
C1,greenleaf,16,98abf2b4-f6c5-4e17-9e19-1056b9320696,0,0,0
C1,greenleaf,17,34b169b0-816c-4dd0-9cfe-76e2262e4d96,0,0,0
C1,greenleaf,18,a42555fb-8f28-4e3e-a39a-2317d4e44194,0,0,0
C1,greenleaf,19,09957df2-2ad0-4fbf-b7f5-9282f2c394bf,0,0,0
C1,greenleaf,20,09caa496-6cae-47f4-b4aa-96a6bd74a326,0,0,0
C1,greenleaf,21,d41b85b4-43b7-4f75-9202-19b814d388a3,0,0,0
C1,greenleaf,22,bc772ec2-e45c-4835-aba3-1732208b31e8,0,0,0
C1,greenleaf,23,0cf733b6-c7ac-4fe0-ab2e-557dccbf92ab,0,0,0
C1,greenleaf,24,120f8145-146b-493b-95f9-60f821c2cdcf,0,0,0
C1,greenleaf,25,f474891a-f070-4a80-a8d9-ab0b6b2b3187,0,0,0
C1,greenleaf,26,4d563387-327e-49d8-9825-27d1ba975593,0,0,0
C1,greenleaf,27,d8d98a38-4d7f-4b09-9148-a4dde060b720,0,0,0
C1,greenleaf,28,5f770c57-d2c2-4811-bfbd-6291193d5501,0,0,0
C1,greenleaf,29,3029cd3e-3b22-4f01-a63a-387a2afbcf0a,0,0,0
C1,greenleaf,30,0bb0859b-eff1-43d7-b6fe-44e2d275a107,0,0,0
C1,quickship,1,0e6255c4-fa35-45fb-af38-51f9e064a21b,0,0,0
C1,quickship,2,b68926be-d581-4579-91b6-c74c3f7aec70,0,0,0
C1,quickship,3,110c3866-cc79-4a58-abdd-215ced689a24,0,0,0
C1,quickship,4,e2835e11-01c1-4072-bc90-397a09ffbb53,0,0,0
C1,quickship,5,c2894fac-5a89-4c81-b8ee-20d2b46ea76f,0,0,0
C1,quickship,6,56d8c151-1690-4667-a0df-14a0c944d824,0,0,0
C1,quickship,7,4c8d8547-93c7-4ba0-8986-03e8da5f89bd,0,0,0
C1,quickship,8,8ac8d360-3edd-46ee-a93d-0549ea40c025,0,0,0
C1,quickship,9,98da9e82-9bce-44b8-9876-a76aec7fd980,0,0,0
C1,quickship,10,0717bd22-f1da-41ba-8858-d8219ba7b9c1,0,0,0
C1,quickship,11,4805f07e-01a0-40a5-a961-0aa3fd4f0737,0,0,0
C1,quickship,12,5a7c47bd-5da0-4efc-87d3-442a7834958f,0,0,0
C1,quickship,13,8a5eed27-6cd2-4d0a-972d-1b361a1acc0c,0,0,0
C1,quickship,14,83f8883d-96d5-4c1d-99b0-4c98550384bc,0,0,0
C1,quickship,15,638780d5-bd43-4a40-ba68-fa6f3550b680,0,0,0
C1,quickship,16,de12b36b-bd18-4c2c-b4a0-520e5e801001,0,0,0
C1,quickship,17,ba665559-a82d-46cc-acde-183452164884,0,0,0
C1,quickship,18,61054ea7-351e-4849-a370-a2a20790c7eb,0,0,0
C1,quickship,19,dbd756e3-eaa8-4611-bc53-9b9359ea378c,0,0,0
C1,quickship,20,3277d7cb-1907-43c6-b85b-bf90cc1dde67,0,0,0
C1,quickship,21,43a022c3-4ad1-4754-8fbb-6868e98bf7cc,0,0,0
C1,quickship,22,a707d650-1042-4062-ad78-28194f86c784,0,0,0
C1,quickship,23,648467bd-ce20-4f5a-b8f1-8e4c065c1bea,0,0,0
C1,quickship,24,91912a3f-1503-4302-8a49-bdaf3414b177,0,0,0
C1,quickship,25,36c18cea-4aba-416c-8982-d4ddddc1e1c5,0,0,0
C1,quickship,26,3ee60455-9cbd-4e40-abaf-66df21b6b271,0,0,0
C1,quickship,27,3a286e4f-ca14-454d-bc04-eac69a9fe5e6,0,0,0
C1,quickship,28,ac533a74-8dc8-4177-b9d1-39a724bf47ea,0,0,0
C1,quickship,29,f04ea73d-6292-46b9-841e-6a79564fa020,0,0,0
C1,quickship,30,f47ba227-2926-4d68-bc28-d9a16b24421f,0,0,0
C1,nordicsteel,1,2043a8fc-c75b-4f4a-8473-ca95349a0a56,0,0,0
C1,nordicsteel,2,4515bc91-0d14-487c-a616-5d7286a17652,0,0,0
C1,nordicsteel,3,f1cfc88e-c8f5-4e99-986e-65eb9ebb795d,0,0,0
C1,nordicsteel,4,b93e3b15-591e-4f4e-be74-91f285f45a46,0,0,0
C1,nordicsteel,5,dc0e8301-4fc3-40c8-a820-9db46ab6eb75,0,0,0
C1,nordicsteel,6,2fbba467-86f4-4c10-81e4-733db76bd585,0,0,0
C1,nordicsteel,7,07028ce6-71f7-491f-9b30-400962c82570,0,0,0
C1,nordicsteel,8,ffd8b006-62c7-4790-ba9e-435683eec35f,0,0,0
C1,nordicsteel,9,e517359c-ce6b-4632-8297-0753731dfcdc,0,0,0
C1,nordicsteel,10,aa310265-110c-4ad8-b397-9011d7873699,0,0,0
C1,nordicsteel,11,1db3bb9c-036d-4ea4-9742-4e3f9e24b8c5,0,0,0
C1,nordicsteel,12,252cd31e-519c-48a8-9236-2c4417ce5df7,0,0,0
C1,nordicsteel,13,23ae60b2-c9ae-48d3-93df-817ac95b5994,0,0,0
C1,nordicsteel,14,0d52f03d-8394-4cb0-908e-9be1b891ea75,0,0,0
C1,nordicsteel,15,f4965a1f-ac30-476f-9d4b-0dd3f09d3b9d,0,0,0
C1,nordicsteel,16,a7eaf1f7-881d-4462-91f9-4a6460109107,0,0,0
C1,nordicsteel,17,8b6f48d8-e3f6-4786-a4de-21689ef7fc88,0,0,0
C1,nordicsteel,18,ebccd78a-dceb-4975-b687-1570fd8d0bac,0,0,0
C1,nordicsteel,19,c1dc4e1d-d78e-4693-b831-2ecbfdf8b2ae,0,0,0
C1,nordicsteel,20,a7d72823-86bd-40a1-9cd6-916abdb9d59e,0,0,0
C1,nordicsteel,21,b622a8de-db23-489f-9c71-af4da48ea5b7,0,0,0
C1,nordicsteel,22,4ddd4a58-daac-4b40-b711-a099ec94a423,0,0,0
C1,nordicsteel,23,c8551ccf-7d97-4501-9a22-045248bc836d,0,0,0
C1,nordicsteel,24,f244cd4e-5783-41f7-90c0-d247b33d939b,0,0,0
C1,nordicsteel,25,970872cd-d850-42e4-b5ba-2a277a7819b0,0,0,0
C1,nordicsteel,26,0836147b-6052-43c9-8975-c4ea9d776084,0,0,0
C1,nordicsteel,27,6223b694-6e34-435a-b613-21709fe5360a,0,0,0
C1,nordicsteel,28,ee2e1aa2-d7fa-4ac4-bab0-d2cd262c91ee,0,0,0
C1,nordicsteel,29,ee641c6b-b927-4e0a-9673-ce66796faade,0,0,0
C1,nordicsteel,30,b31ae593-f33c-4a92-969e-098b9680fad8,0,0,0
C0,freshco,1,255ba65d-8a66-4299-a42b-e0332814620f,0,0,0
C0,freshco,2,5b90dbec-a91d-4938-b348-0399190a7bd9,0,0,0
C0,techparts,1,801c301e-c1de-4d4f-8dc7-fc4ffa74b258,0,0,0
C0,techparts,2,a394e196-660d-42a9-9a79-f1c97ffd2690,0,0,0
C0,greenleaf,1,38293382-3413-47d5-9a94-28ab530d6c72,0,0,0
C0,greenleaf,2,7e97240e-8fd1-432b-810c-07bfe9e19483,0,0,0
C0,quickship,1,a7c31442-39cf-4ac4-a846-719200c8d677,0,0,0
C0,quickship,2,de35d913-58c3-4ea8-941a-3cba55324210,0,0,0
C0,nordicsteel,1,27607dfd-62c9-45e6-b2de-142925430481,0,0,0
C0,nordicsteel,2,bab8d8a5-0ece-4727-909b-8dff09fbed90,0,0,0
C1,freshco,1,0a3e9811-e0f4-4d88-9738-672623b5d309,0,0,0
C1,freshco,2,a8d38ec2-0126-4ed3-9cd5-18218f28c7e2,0,0,0
C1,techparts,1,97e6f2f2-128d-48c0-b6de-c4f4886641d4,0,0,0
C1,techparts,2,ff70dab6-3ad2-425f-8930-52382fff9f57,0,0,0
C1,greenleaf,1,9bafa9a3-4be5-4398-b7cb-ece32b090abe,0,0,0
C1,greenleaf,2,fee9d4fe-9039-48be-947d-a4a2b99ebf97,0,0,0
C1,quickship,1,e3184799-d7fa-4d5b-a2ea-33c2cf47ff33,0,0,0
C1,quickship,2,a8b37e42-e633-4125-809e-6d089ce1e84f,0,0,0
C1,nordicsteel,1,99c370f5-bdd1-469b-bbbb-27313369b10d,0,0,0
C1,nordicsteel,2,f8063476-4c19-4fe0-a3a4-41d1a26adb7b,0,0,0
C2,freshco,1,e2f48d29-29f6-4eca-b887-c23e8378e814,0,0,0
C2,quickship,1,d2e1f603-9aa1-4aa7-b3c7-94ec071b7e55,0,0,0
C2,quickship,2,5e543e47-9506-4ab7-a0ff-0cc554413907,0,0,0
